wikipedia_movie_ID,movie_box_office_revenue,movie_runtime,movie_genres,year_released,treatment_ethnicity,treatment_female,num_languages,num_countries
12666854,2733504.4929396654,97.0,"{'/m/06cvj': 'Romantic comedy', '/m/0220p9g': 'Musical comedy', '/m/04t36': 'Musical', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/09q17': 'Slapstick'}",1966.0,0,0,1,2
1219214,8081364.45630081,99.0,"{'/m/01jfsb': 'Thriller', '/m/02l7c8': 'Romance Film', '/m/02kdv5l': 'Action', '/m/03npn': 'Horror', '/m/0fdjb': 'Supernatural'}",2000.0,1,0,1,1
1367452,11132874.541757049,109.0,"{'/m/0lsxr': 'Crime Fiction', '/m/01jfsb': 'Thriller', '/m/09blyk': 'Psychological thriller', '/m/02n4kr': 'Mystery', '/m/02wtdps': 'Crime Thriller', '/m/02l7c8': 'Romance Film', '/m/05bh16v': 'Courtroom Drama'}",1985.0,1,0,1,1
3936140,8377567.002397587,109.0,"{'/m/01jfsb': 'Thriller', '/m/0hj3n0w': 'Ensemble Film', '/m/0gw5w78': 'Gangster Film', '/m/03btsm8': 'Action/Adventure', '/m/0lsxr': 'Crime Fiction', '/m/01z4y': 'Comedy', '/m/0vgkd': 'Black comedy', '/m/07s9rl0': 'Drama', '/m/02wtdps': 'Crime Thriller', '/m/0cq22f9': 'Action Thrillers', '/m/02kdv5l': 'Action'}",2006.0,1,0,1,3
2019025,7533124.776572667,104.0,"{'/m/06cvj': 'Romantic comedy', '/m/06qm3': 'Screwball comedy', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/0hj3n34': 'Feminist Film'}",1985.0,0,1,1,1
18949667,11002914.923838202,117.0,"{'/m/01jfsb': 'Thriller', '/m/02n4kr': 'Mystery', '/m/0lsxr': 'Crime Fiction', '/m/07s9rl0': 'Drama'}",2010.0,1,0,1,2
11893755,8024146.00638477,148.0,"{'/m/017fp': 'Biography', '/m/07s9rl0': 'Drama', '/m/03k9fj': 'Adventure', '/m/01f9r0': 'Docudrama', '/m/060__y': 'Film adaptation'}",2007.0,1,1,2,1
525305,20401146.694873378,146.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/07s9rl0': 'Drama'}",2004.0,1,0,2,2
1997332,1500000.0,115.0,"{'/m/06cvj': 'Romantic comedy', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0cshrf': 'Political cinema', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/03mqtr': 'Political drama'}",1957.0,0,1,1,2
33047905,1226769.4704494183,105.0,"{'/m/03btsm8': 'Action/Adventure', '/m/0hfjk': 'Western', '/m/01z4y': 'Comedy', '/m/03q4nz': 'World cinema', '/m/03k9fj': 'Adventure'}",2011.0,0,0,1,1
3145613,85781.94251415628,106.0,"{'/m/0hj3n0w': 'Ensemble Film', '/m/0219x_': 'Indie', '/m/01t_vv': 'Comedy-drama', '/m/04t36': 'Musical', '/m/03mqtr': 'Political drama', '/m/05mrx8': 'Political satire', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/04rlf': 'Music', '/m/02wtdkf': 'Musical Drama'}",2003.0,1,0,1,2
17923997,87418.67380093604,101.0,"{'/m/01jfsb': 'Thriller', '/m/0vjs6': 'Detective', '/m/02n4kr': 'Mystery', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/0c3351': 'Suspense', '/m/02wtdps': 'Crime Thriller', '/m/02l7c8': 'Romance Film'}",2010.0,1,1,1,1
19457040,3750499.909106589,101.0,"{'/m/01jfsb': 'Thriller', '/m/03npn': 'Horror', '/m/01585b': 'Slasher', '/m/02b5_l': 'Teen', '/m/0219x_': 'Indie'}",2009.0,0,1,1,1
318542,29167145.664489225,93.0,"{'/m/03btsm8': 'Action/Adventure', '/m/08322': 'Wuxia', '/m/04t2t': 'Martial Arts Film', '/m/0gw5qqq': 'Chinese Movies', '/m/03q4nz': 'World cinema'}",2002.0,0,0,1,2
3136443,5524955.213414632,105.0,"{'/m/0lsxr': 'Crime Fiction', '/m/04btyz': 'Heist', '/m/016vh2': 'Caper story', '/m/03btsm8': 'Action/Adventure', '/m/01jfsb': 'Thriller', '/m/07s9rl0': 'Drama', '/m/02wtdps': 'Crime Thriller', '/m/02kdv5l': 'Action'}",2000.0,1,0,1,1
3192886,4325313.209034051,98.0,"{'/m/0lsxr': 'Crime Fiction', '/m/04btyz': 'Heist', '/m/0556j8': 'Buddy film', '/m/0hj3l_y': 'Action Comedy', '/m/03btsm8': 'Action/Adventure', '/m/01z4y': 'Comedy', '/m/0hj3m_x': 'Crime Comedy', '/m/02kdv5l': 'Action'}",2002.0,0,0,1,2
7319564,6497560.43160205,88.0,"{'/m/06n90': 'Science Fiction', '/m/03q4nz': 'World cinema', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/01hmnh': 'Fantasy', '/m/0hqxf': 'Family Film', '/m/0gw5qqq': 'Chinese Movies'}",2008.0,0,0,1,1
23552035,273678.0345581416,98.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",2009.0,0,0,1,1
12000999,9954403.765550466,122.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/02kdv5l': 'Action', '/m/07s9rl0': 'Drama', '/m/02wtdps': 'Crime Thriller'}",2007.0,0,1,1,2
2361396,19564922.87195121,107.0,"{'/m/06cvj': 'Romantic comedy', '/m/01t_vv': 'Comedy-drama', '/m/04t36': 'Musical', '/m/01j1n2': 'Coming of age', '/m/01z4y': 'Comedy', '/m/07s9rl0': 'Drama', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",2000.0,1,1,1,1
578001,24646628.642868597,106.0,"{'/m/06cvj': 'Romantic comedy', '/m/03k9fj': 'Adventure', '/m/03btsm8': 'Action/Adventure', '/m/0hj3msd': 'Adventure Comedy', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/02kdv5l': 'Action'}",1984.0,1,0,3,2
11663591,2214416.222118887,98.0,"{'/m/03btsm8': 'Action/Adventure', '/m/01jfsb': 'Thriller', '/m/02kdv5l': 'Action'}",2007.0,1,0,1,3
1241944,4567448.384805435,90.0,"{'/m/0hj3n2k': 'Fantasy Adventure', '/m/0gw5n2f': 'Japanese Movies', '/m/03k9fj': 'Adventure', '/m/0hj3l_y': 'Action Comedy', '/m/0hcr': 'Animation', '/m/0jxy': 'Anime', '/m/01hmnh': 'Fantasy', '/m/0bj8m2': ""Children's"", '/m/02kdv5l': 'Action', '/m/0hj3n26': 'Family-Oriented Adventure'}",2004.0,0,0,2,2
173941,145569518.0664533,178.0,"{'/m/0hj3n2k': 'Fantasy Adventure', '/m/03k9fj': 'Adventure', '/m/06l3bl': 'Epic', '/m/01hmnh': 'Fantasy', '/m/060__y': 'Film adaptation', '/m/07s9rl0': 'Drama', '/m/02kdv5l': 'Action', '/m/0520_cy': 'Sword and sorcery films'}",2001.0,0,0,1,2
226198,46637541.869974025,105.0,"{'/m/06cvj': 'Romantic comedy', '/m/01t_vv': 'Comedy-drama', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",1993.0,1,1,1,1
11337966,601311.5546153046,110.0,"{'/m/0hj3n0w': 'Ensemble Film', '/m/0219x_': 'Indie', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation', '/m/01drsx': 'Disaster', '/m/05bh16v': 'Courtroom Drama'}",1997.0,0,1,1,1
26466092,6415569.0067684995,113.0,"{'/m/01jfsb': 'Thriller', '/m/0hj3n2k': 'Fantasy Adventure', '/m/03k9fj': 'Adventure', '/m/03btsm8': 'Action/Adventure', '/m/01hmnh': 'Fantasy', '/m/0dz8b': 'Sword and sorcery', '/m/02kdv5l': 'Action', '/m/0520_cy': 'Sword and sorcery films'}",2011.0,1,0,1,2
22215272,447947.45106211334,94.0,"{'/m/0lsxr': 'Crime Fiction', '/m/03btsm8': 'Action/Adventure', '/m/02kdv5l': 'Action', '/m/01z4y': 'Comedy'}",1989.0,0,0,1,1
5897288,2192573.4694088856,89.0,"{'/m/02hmvc': 'Short Film', '/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy', '/m/0hcr': 'Animation'}",2001.0,1,1,2,3
73444,33642615.6978646,95.0,"{'/m/0lsxr': 'Crime Fiction', '/m/0hj3mwf': 'Biker Film', '/m/02kdv5l': 'Action', '/m/0219x_': 'Indie', '/m/04228s': 'Road movie', '/m/02m4t': 'Existentialism', '/m/09n5t_': 'Americana', '/m/03btsm8': 'Action/Adventure', '/m/07s9rl0': 'Drama', '/m/03v6qx': 'Stoner film', '/m/02prgwj': 'Outlaw biker film', '/m/03pgfj': 'New Hollywood', '/m/03k9fj': 'Adventure'}",1969.0,0,0,2,1
24077310,22332239.519981336,101.0,"{'/m/02l7c8': 'Romance Film', '/m/0hqxf': 'Family Film', '/m/01z4y': 'Comedy'}",2011.0,1,0,1,1
27111227,14329198.208483625,112.0,"{'/m/06cvj': 'Romantic comedy', '/m/01t_vv': 'Comedy-drama', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",2010.0,0,1,1,1
3153023,5800228.60980168,89.0,"{'/m/0gf28': 'Parody', '/m/0hj3l_y': 'Action Comedy', '/m/03btsm8': 'Action/Adventure', '/m/04t2t': 'Martial Arts Film', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action', '/m/09q17': 'Slapstick'}",1997.0,1,0,1,1
5349123,9310079.376466226,100.0,"{'/m/06n90': 'Science Fiction', '/m/03k9fj': 'Adventure', '/m/04pbhw': 'Superhero movie', '/m/03btsm8': 'Action/Adventure', '/m/0bj8m2': ""Children's"", '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film', '/m/02kdv5l': 'Action'}",2007.0,1,0,1,1
2763214,8390883.931338102,105.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",2006.0,0,1,1,2
2742724,3200424.6605929583,103.0,"{'/m/06cvj': 'Romantic comedy', '/m/03p5xs': 'Comedy of manners', '/m/01t_vv': 'Comedy-drama', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",2004.0,1,1,3,1
11526346,2286887.313464608,100.0,"{'/m/0lsxr': 'Crime Fiction', '/m/0556j8': 'Buddy film', '/m/03btsm8': 'Action/Adventure', '/m/01z4y': 'Comedy', '/m/0vgkd': 'Black comedy', '/m/02kdv5l': 'Action'}",1986.0,1,0,1,1
698242,34396000.0742182,124.0,"{'/m/0lsxr': 'Crime Fiction', '/m/01jfsb': 'Thriller', '/m/03npn': 'Horror', '/m/09blyk': 'Psychological thriller', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/0c3351': 'Suspense', '/m/02wtdps': 'Crime Thriller', '/m/01585b': 'Slasher'}",2002.0,1,0,2,2
11448113,5512473.357192494,88.0,"{'/m/0556j8': 'Buddy film', '/m/01z4y': 'Comedy'}",2002.0,0,0,1,1
816862,17781407.322427277,121.0,"{'/m/06cvj': 'Romantic comedy', '/m/04xvh5': 'Costume drama', '/m/0bxg3': 'Fairy tale', '/m/04xvlr': 'Period piece', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/07s9rl0': 'Drama', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",1998.0,1,1,1,1
98508,27351124.313992288,196.0,"{'/m/02p0szs': 'Historical fiction', '/m/03k9fj': 'Adventure', '/m/082gq': 'War film', '/m/06l3bl': 'Epic', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/02kdv5l': 'Action', '/m/0hj3n6f': 'Historical Epic'}",1966.0,0,0,2,1
25896358,29311.130652517375,100.0,"{'/m/06cvj': 'Romantic comedy', '/m/0219x_': 'Indie', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film'}",2010.0,1,1,1,1
22558719,155863.69775376748,116.0,"{'/m/06n90': 'Science Fiction', '/m/0gw5n2f': 'Japanese Movies', '/m/02js9': 'Erotica', '/m/03q4nz': 'World cinema', '/m/01hmnh': 'Fantasy', '/m/0hj3n2_': 'Fantasy Drama', '/m/07s9rl0': 'Drama', '/m/0vgkd': 'Black comedy', '/m/02l7c8': 'Romance Film'}",2009.0,0,1,1,1
3934285,1206668.5090322848,95.0,"{'/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/01j1n2': 'Coming of age', '/m/01z4y': 'Comedy', '/m/060__y': 'Film adaptation', '/m/0hqxf': 'Family Film', '/m/0hj3n26': 'Family-Oriented Adventure', '/m/02b5_l': 'Teen'}",2006.0,0,0,1,1
357473,71054074.8460024,131.0,"{'/m/0lsxr': 'Crime Fiction', '/m/01jfsb': 'Thriller', '/m/02kdv5l': 'Action', '/m/03btsm8': 'Action/Adventure'}",1995.0,1,0,3,1
4122339,16820503.832800552,98.0,"{'/m/01jfsb': 'Thriller', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/09blyk': 'Psychological thriller', '/m/0c3351': 'Suspense'}",2002.0,1,1,2,2
4639222,18828024.047901444,104.0,"{'/m/01jfsb': 'Thriller', '/m/0fdjb': 'Supernatural', '/m/03npn': 'Horror', '/m/060__y': 'Film adaptation'}",2007.0,1,1,1,1
1884712,4935019.757885588,111.0,"{'/m/01jfsb': 'Thriller', '/m/02n4kr': 'Mystery', '/m/06n90': 'Science Fiction', '/m/03j0dp': 'Neo-noir'}",1998.0,1,0,1,2
1572988,3199358.7593343286,94.0,"{'/m/01jfsb': 'Thriller', '/m/06n90': 'Science Fiction', '/m/0219x_': 'Indie', '/m/0fdjb': 'Supernatural', '/m/09blyk': 'Psychological thriller', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/01hmnh': 'Fantasy', '/m/07s2s': 'Time travel'}",2005.0,1,0,1,2
74387,34219008.2644628,162.0,"{'/m/03k9fj': 'Adventure', '/m/0253g1': 'Epic Western', '/m/06l3bl': 'Epic', '/m/0hfjk': 'Western', '/m/07s9rl0': 'Drama', '/m/02l7c8': 'Romance Film', '/m/02kdv5l': 'Action'}",1962.0,1,0,1,1
29101425,1239561.024010872,145.0,"{'/m/03g3w': 'History', '/m/07s9rl0': 'Drama', '/m/082gq': 'War film'}",2012.0,0,0,2,1
33022747,925574.8401234411,110.0,"{'/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",2011.0,0,1,1,1
33279717,8475986.769393938,102.0,"{'/m/06n90': 'Science Fiction', '/m/01z4y': 'Comedy'}",2012.0,1,0,1,1
2783476,1786691.9489637304,92.0,"{'/m/0gsy3b': 'Sex comedy', '/m/0219x_': 'Indie', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/01j1n2': 'Coming of age'}",1982.0,0,1,1,1
4896282,988429.2185466377,96.0,"{'/m/02kdv5l': 'Action', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/03mqtr': 'Political drama'}",1985.0,0,0,1,1
9401743,910353.1384040874,114.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",2011.0,0,1,1,2
2632500,10120783.923150012,107.0,"{'/m/01jfsb': 'Thriller', '/m/02wtdps': 'Crime Thriller', '/m/07s9rl0': 'Drama', '/m/0c3351': 'Suspense', '/m/09blyk': 'Psychological thriller'}",1992.0,0,1,1,1
74293,11164957.742705196,123.0,"{'/m/06cvj': 'Romantic comedy', '/m/0lsxr': 'Crime Fiction', '/m/0hj3m_x': 'Crime Comedy', '/m/03k9fj': 'Adventure', '/m/04228s': 'Road movie', '/m/03btsm8': 'Action/Adventure', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action'}",2001.0,0,0,1,1
2174599,21168251.351566892,115.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/03btsm8': 'Action/Adventure', '/m/07s9rl0': 'Drama', '/m/082gq': 'War film', '/m/02kdv5l': 'Action', '/m/03mqtr': 'Political drama'}",1998.0,1,0,1,1
1128527,1374048.3639411097,100.0,"{'/m/01jfsb': 'Thriller', '/m/06vxwl5': 'Natural horror films', '/m/03npn': 'Horror', '/m/07s9rl0': 'Drama', '/m/01q03': 'Cult'}",2003.0,1,1,1,1
238906,2549376.9140636977,123.0,"{'/m/0556j8': 'Buddy film', '/m/0hj3mxr': 'Chase Movie', '/m/04228s': 'Road movie', '/m/03btsm8': 'Action/Adventure', '/m/04t36': 'Musical', '/m/0hj3msd': 'Adventure Comedy', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action'}",1998.0,0,0,1,1
2043990,5083504.295983423,95.0,"{'/m/0gf28': 'Parody', '/m/0lsxr': 'Crime Fiction', '/m/03btsm8': 'Action/Adventure', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action', '/m/0bkbm': 'Spy'}",1996.0,1,0,1,1
1994205,1054574.2105628906,88.0,"{'/m/06cvj': 'Romantic comedy', '/m/0gsy3b': 'Sex comedy', '/m/01jw2w': 'Gross-out film', '/m/01z4y': 'Comedy', '/m/0bbc17': 'Gross out', '/m/02l7c8': 'Romance Film', '/m/03v6qx': 'Stoner film', '/m/02b5_l': 'Teen'}",2002.0,0,1,1,2
3577764,5967229.008371944,130.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/02h8pkk': 'Family Drama', '/m/07s9rl0': 'Drama', '/m/02wtdps': 'Crime Thriller'}",2008.0,1,0,2,2
31905391,22987541.831356604,118.0,"{'/m/06n90': 'Science Fiction', '/m/02kdv5l': 'Action', '/m/0jdm8': 'Remake', '/m/03k9fj': 'Adventure'}",2012.0,1,0,1,1
1377427,11610887.198378492,136.0,"{'/m/01z02hx': 'Sports', '/m/07s9rl0': 'Drama', '/m/017fp': 'Biography', '/m/01j1n2': 'Coming of age', '/m/01f9r0': 'Docudrama'}",2005.0,0,1,1,2
10874116,4145997.9513357347,97.0,"{'/m/0hj3m_x': 'Crime Comedy', '/m/01z4y': 'Comedy'}",2007.0,0,1,1,1
3162951,3624281.000532197,93.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy', '/m/02b5_l': 'Teen'}",1986.0,0,0,1,1
2991187,3869158.494029419,102.0,"{'/m/06cvj': 'Romantic comedy', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/04gm78f': 'Medical fiction', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",1993.0,0,0,1,1
20523067,12330.02768753176,105.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/028v3': 'Detective fiction', '/m/0219x_': 'Indie', '/m/0vjs6': 'Detective', '/m/02n4kr': 'Mystery', '/m/01z4y': 'Comedy'}",2009.0,0,0,1,1
21678052,94736805.9394283,124.0,"{'/m/01jfsb': 'Thriller', '/m/06n90': 'Science Fiction', '/m/03gq4d1': 'Vampire movies', '/m/03npn': 'Horror', '/m/03k9fj': 'Adventure', '/m/01hmnh': 'Fantasy', '/m/060__y': 'Film adaptation', '/m/07s9rl0': 'Drama', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",2010.0,1,1,1,1
5496661,91623.9339430894,110.0,"{'/m/07s9rl0': 'Drama', '/m/0219x_': 'Indie', '/m/03mqtr': 'Political drama'}",2000.0,1,1,2,6
4541896,614456.8888093655,96.0,"{'/m/06cvj': 'Romantic comedy', '/m/0219x_': 'Indie', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",1998.0,0,1,1,1
5073042,29747.247809481025,93.0,"{'/m/01q03': 'Cult', '/m/0vgkd': 'Black comedy', '/m/03npn': 'Horror', '/m/01585b': 'Slasher', '/m/0219x_': 'Indie'}",2007.0,1,0,1,1
1380313,5340017.483768095,95.0,{'/m/01z4y': 'Comedy'},1990.0,0,1,1,1
240907,26436049.55755379,92.0,"{'/m/0hj3nyp': 'Workplace Comedy', '/m/0bj8m2': ""Children's"", '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film', '/m/0hj3n0k': 'Domestic Comedy', '/m/09q17': 'Slapstick'}",2003.0,1,1,3,1
543433,27914823.90313575,128.0,"{'/m/0hj3n0w': 'Ensemble Film', '/m/09n5t_': 'Americana', '/m/01t_vv': 'Comedy-drama', '/m/01z02hx': 'Sports', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0hj3n34': 'Feminist Film'}",1992.0,0,1,1,1
6492028,3096160.907908641,108.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/0219x_': 'Indie', '/m/07s9rl0': 'Drama', '/m/0c3351': 'Suspense', '/m/02wtdps': 'Crime Thriller'}",2008.0,0,1,1,3
24770245,160486.0017289177,85.0,"{'/m/0hn10': 'LGBT', '/m/0219x_': 'Indie', '/m/0604r_': 'Fictional film', '/m/0hcr': 'Animation', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/03bxz7': 'Biographical film', '/m/05bh16v': 'Courtroom Drama'}",2010.0,1,0,2,1
1676282,2238644.8032921357,91.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/02kdv5l': 'Action', '/m/03btsm8': 'Action/Adventure'}",1995.0,0,1,2,1
3096943,629283.1542163403,120.0,"{'/m/0hn10': 'LGBT', '/m/017fp': 'Biography', '/m/0219x_': 'Indie', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/0hj3mws': 'Biopic [feature]', '/m/068d7h': 'Romantic drama', '/m/03bxz7': 'Biographical film', '/m/02l7c8': 'Romance Film'}",1995.0,0,1,1,3
1701236,9239038.072304545,112.0,"{'/m/04t36': 'Musical', '/m/01z4y': 'Comedy', '/m/0219x_': 'Indie', '/m/03k9fj': 'Adventure'}",1978.0,1,0,1,1
13439264,3628103.346338292,126.0,"{'/m/0lsxr': 'Crime Fiction', '/m/04btyz': 'Heist', '/m/0hj3m_x': 'Crime Comedy', '/m/016vh2': 'Caper story', '/m/03btsm8': 'Action/Adventure', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action'}",2008.0,0,1,1,1
203841,22333601.078444596,129.0,"{'/m/01jfsb': 'Thriller', '/m/0cq22f9': 'Action Thrillers', '/m/06n90': 'Science Fiction', '/m/03npn': 'Horror', '/m/03k9fj': 'Adventure', '/m/03btsm8': 'Action/Adventure', '/m/05mrx8': 'Political satire', '/m/06nbt': 'Satire', '/m/082gq': 'War film', '/m/02kdv5l': 'Action'}",1997.0,0,1,1,1
705267,3814558.928969422,118.0,"{'/m/01jfsb': 'Thriller', '/m/02n4kr': 'Mystery', '/m/09blyk': 'Psychological thriller', '/m/0glj9q': 'Erotic thriller', '/m/0c3351': 'Suspense', '/m/060__y': 'Film adaptation', '/m/02wtdps': 'Crime Thriller', '/m/02l7c8': 'Romance Film'}",2003.0,1,0,1,3
3130706,3907783.2219973644,95.0,"{'/m/0hqxf': 'Family Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",2001.0,0,1,1,1
3090812,26483607.282944504,105.0,"{'/m/06cvj': 'Romantic comedy', '/m/06qm3': 'Screwball comedy', '/m/0hj3mz5': 'Comedy of Errors', '/m/0hj3m_x': 'Crime Comedy', '/m/01z4y': 'Comedy'}",2003.0,1,1,1,1
24193429,3352772.213610756,95.0,{'/m/01z4y': 'Comedy'},2010.0,0,0,1,1
26255812,644179.7418547116,89.0,"{'/m/03npn': 'Horror', '/m/01z4y': 'Comedy'}",2010.0,0,0,1,2
1226289,6946004.76626016,107.0,"{'/m/01jfsb': 'Thriller', '/m/02n4kr': 'Mystery', '/m/03npn': 'Horror', '/m/0fdjb': 'Supernatural'}",2000.0,1,1,1,2
931949,23456482.57483731,120.0,"{'/m/06n90': 'Science Fiction', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation'}",1985.0,0,1,1,1
473086,83367804.56582035,186.0,"{'/m/0g092b': 'Monster movie', '/m/01jfsb': 'Thriller', '/m/03k9fj': 'Adventure', '/m/03q4nz': 'World cinema', '/m/0jdm8': 'Remake', '/m/03btsm8': 'Action/Adventure', '/m/07s9rl0': 'Drama', '/m/02l7c8': 'Romance Film', '/m/02kdv5l': 'Action'}",2005.0,0,0,1,3
4610810,68183.21890496396,94.0,"{'/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/03btsm8': 'Action/Adventure', '/m/04t2t': 'Martial Arts Film', '/m/0hj3msd': 'Adventure Comedy', '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film', '/m/02kdv5l': 'Action', '/m/0hj3n26': 'Family-Oriented Adventure'}",1998.0,0,0,1,1
871130,7784847.367819642,119.0,"{'/m/06cvj': 'Romantic comedy', '/m/01t_vv': 'Comedy-drama', '/m/0hj3n0k': 'Domestic Comedy', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/0hqxf': 'Family Film'}",2004.0,1,1,1,1
146947,135105102.96497566,121.0,"{'/m/03k9fj': 'Adventure', '/m/04pbhw': 'Superhero movie', '/m/03btsm8': 'Action/Adventure', '/m/01hmnh': 'Fantasy', '/m/01j1n2': 'Coming of age', '/m/02kdv5l': 'Action'}",2002.0,0,0,1,1
101914,27477547.228244025,125.0,"{'/m/0hn10': 'LGBT', '/m/0lsxr': 'Crime Fiction', '/m/0hj3n01': 'Crime Drama', '/m/01f9r0': 'Docudrama', '/m/07s9rl0': 'Drama', '/m/03pgfj': 'New Hollywood'}",1975.0,1,0,1,1
23734853,1890271.4385787111,97.0,"{'/m/07s9rl0': 'Drama', '/m/0vgkd': 'Black comedy', '/m/01t_vv': 'Comedy-drama', '/m/01z4y': 'Comedy', '/m/0219x_': 'Indie'}",2010.0,0,1,2,1
468342,1682425.0333861832,103.0,"{'/m/0lsxr': 'Crime Fiction', '/m/0gw5w78': 'Gangster Film', '/m/0219x_': 'Indie', '/m/07s9rl0': 'Drama', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",2003.0,1,0,1,1
2168783,4792080.894092601,128.0,"{'/m/01jfsb': 'Thriller', '/m/0cq22f9': 'Action Thrillers', '/m/03k9fj': 'Adventure', '/m/03btsm8': 'Action/Adventure', '/m/04t2t': 'Martial Arts Film', '/m/07s9rl0': 'Drama', '/m/082gq': 'War film', '/m/01drsx': 'Disaster', '/m/02kdv5l': 'Action', '/m/01xpvb7': 'Airplanes and airports'}",1986.0,1,1,4,2
5670572,3825654.5396122127,86.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/02kdv5l': 'Action', '/m/01z4y': 'Comedy', '/m/03btsm8': 'Action/Adventure'}",2007.0,1,1,2,1
997955,10817234.74877224,80.0,{'/m/01z4y': 'Comedy'},1990.0,1,1,1,1
